game_id,date,selection,model_prob,odds,bookmaker,stake,ev_method,selected_ev,all_ev_calcs,bet_won,payout,net_result,bankroll_before,predicted_winner,actual_winner,prediction_correct,bankroll_after
3937,2024-10-04,home,0.7306938141004878,2.27,iFortuna.cz,200.0,basic,0.6586749580081075,"{'basic_ev': np.float64(0.6586749580081075), 'kelly_enhanced_ev': np.float64(0.16466873950202687), 'confidence_weighted_ev': np.float64(0.4812897173194227), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4613876282009757)}",False,0.0,-200.0,10000.0,HOME,AWAY,False,9800.0
3940,2024-10-08,away,0.43776582065666836,2.45,iFortuna.cz,196.0,basic,0.07252626060883749,"{'basic_ev': np.float64(0.07252626060883749), 'kelly_enhanced_ev': np.float64(0.0036276265364834563), 'confidence_weighted_ev': np.float64(0.04077674261425034), 'kelly_fraction': np.float64(0.050018110764715504), 'confidence': np.float64(0.12446835868666328)}",True,480.20000000000005,284.20000000000005,9800.0,HOME,AWAY,False,10084.2
3939,2024-10-08,home,0.6599048237222023,1.62,Chance.cz,201.68,basic,0.06904581442996771,"{'basic_ev': np.float64(0.06904581442996771), 'kelly_enhanced_ev': np.float64(0.007689233048866995), 'confidence_weighted_ev': np.float64(0.04556366600016373), 'kelly_fraction': np.float64(0.11136421682252855), 'confidence': np.float64(0.31980964744440454)}",True,326.7216,125.04160000000002,10084.2,HOME,HOME,True,10209.241600000001
3941,2024-10-08,home,0.7816153606757424,1.56,Chance.cz,204.18,basic,0.2193199626541582,"{'basic_ev': np.float64(0.2193199626541582), 'kelly_enhanced_ev': np.float64(0.05482999066353955), 'confidence_weighted_ev': np.float64(0.17142385171332022), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5632307213514849)}",True,318.5208,114.3408,10209.241600000001,HOME,HOME,True,10323.582400000001
3943,2024-10-09,home,0.5005331356874256,2.74,iFortuna.cz,206.47,basic,0.3714607917835464,"{'basic_ev': np.float64(0.3714607917835464), 'kelly_enhanced_ev': np.float64(0.07930064358187311), 'confidence_weighted_ev': np.float64(0.18592843489635238), 'kelly_fraction': np.float64(0.21348321366870482), 'confidence': np.float64(0.0010662713748512687)}",True,565.7278,359.2578,10323.582400000001,HOME,HOME,True,10682.8402
3944,2024-10-09,home,0.5557623391239095,2.27,iFortuna.cz,213.66,basic,0.26158050981127445,"{'basic_ev': np.float64(0.26158050981127445), 'kelly_enhanced_ev': np.float64(0.05387745127017815), 'confidence_weighted_ev': np.float64(0.14537659600193864), 'kelly_fraction': np.float64(0.20596890536320822), 'confidence': np.float64(0.11152467824781898)}",False,0.0,-213.66,10682.8402,HOME,AWAY,False,10469.1802
3942,2024-10-09,away,0.461104166003513,2.56,iFortuna.cz,209.38,basic,0.1804266649689934,"{'basic_ev': np.float64(0.1804266649689934), 'kelly_enhanced_ev': np.float64(0.02086780861014961), 'confidence_weighted_ev': np.float64(0.09723117809367045), 'kelly_fraction': np.float64(0.11565811856986756), 'confidence': np.float64(0.07779166799297399)}",True,536.0128,326.6328,10469.1802,HOME,AWAY,False,10795.813
3945,2024-10-09,home,0.7795993084038155,1.52,Chance.cz,215.92,basic,0.1849909487737995,"{'basic_ev': np.float64(0.1849909487737995), 'kelly_enhanced_ev': np.float64(0.04624773719344988), 'confidence_weighted_ev': np.float64(0.14421881572501977), 'kelly_fraction': 0.25, 'confidence': np.float64(0.559198616807631)}",False,0.0,-215.92,10795.813,HOME,AWAY,False,10579.893
3946,2024-10-09,home,0.549434382657341,1.93,Betano.cz,211.6,basic,0.060408358528668105,"{'basic_ev': np.float64(0.060408358528668105), 'kelly_enhanced_ev': np.float64(0.003923838473256031), 'confidence_weighted_ev': np.float64(0.03319042917554208), 'kelly_fraction': np.float64(0.06495522422437432), 'confidence': np.float64(0.09886876531468203)}",True,408.388,196.78799999999998,10579.893,HOME,HOME,True,10776.681
3948,2024-10-10,home,0.6185926912994777,1.9,Chance.cz,215.53,basic,0.17532611346900762,"{'basic_ev': np.float64(0.17532611346900762), 'kelly_enhanced_ev': np.float64(0.03415471784905259), 'confidence_weighted_ev': np.float64(0.10845545238587102), 'kelly_fraction': np.float64(0.1948067927433418), 'confidence': np.float64(0.23718538259895539)}",False,0.0,-215.53,10776.681,HOME,AWAY,False,10561.151
3954,2024-10-10,home,0.47432441396304154,2.23,iFortuna.cz,211.22,basic,0.057743443137582506,"{'basic_ev': np.float64(0.057743443137582506), 'kelly_enhanced_ev': np.float64(0.0027108172564091256), 'confidence_weighted_ev': np.float64(0.03035431831114047), 'kelly_fraction': np.float64(0.046945888729741876), 'confidence': np.float64(0.05135117207391693)}",True,471.0206,259.80060000000003,10561.151,AWAY,HOME,False,10820.9516
3953,2024-10-10,home,0.7609182823553061,1.71,Chance.cz,216.42,basic,0.3011702628275734,"{'basic_ev': np.float64(0.3011702628275734), 'kelly_enhanced_ev': np.float64(0.07529256570689336), 'confidence_weighted_ev': np.float64(0.22916595908725326), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5218365647106122)}",False,0.0,-216.42,10820.9516,HOME,AWAY,False,10604.5316
3952,2024-10-10,home,0.5885389597664653,2.14,iFortuna.cz,212.09,basic,0.2594733739002357,"{'basic_ev': np.float64(0.2594733739002357), 'kelly_enhanced_ev': np.float64(0.05905827347646625), 'confidence_weighted_ev': np.float64(0.15271018956233984), 'kelly_fraction': np.float64(0.227608222719505), 'confidence': np.float64(0.17707791953293062)}",False,0.0,-212.09,10604.5316,HOME,AWAY,False,10392.4416
3955,2024-10-10,away,0.6965522187866117,1.61,Chance.cz,207.85,basic,0.12144907224644474,"{'basic_ev': np.float64(0.12144907224644474), 'kelly_enhanced_ev': np.float64(0.02418012647462648), 'confidence_weighted_ev': np.float64(0.08459562074283658), 'kelly_fraction': np.float64(0.19909683974827005), 'confidence': np.float64(0.39310443757322333)}",True,334.6385,126.78850000000003,10392.4416,AWAY,AWAY,True,10519.2301
3956,2024-10-11,home,0.7560738046139387,1.65,Betano.cz,210.38,basic,0.24752177761299876,"{'basic_ev': np.float64(0.24752177761299876), 'kelly_enhanced_ev': np.float64(0.06188044440324969), 'confidence_weighted_ev': np.float64(0.1871447321246652), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5121476092278774)}",False,0.0,-210.38,10519.2301,HOME,AWAY,False,10308.850100000001
3959,2024-10-11,home,0.9160516059972472,1.4,Betano.cz,206.18,basic,0.28247224839614593,"{'basic_ev': np.float64(0.28247224839614593), 'kelly_enhanced_ev': np.float64(0.07061806209903648), 'confidence_weighted_ev': np.float64(0.2587591567929428), 'kelly_fraction': 0.25, 'confidence': np.float64(0.8321032119944944)}",True,288.652,82.47199999999998,10308.850100000001,HOME,HOME,True,10391.322100000001
3957,2024-10-11,home,0.7552943772074624,1.53,Betano.cz,207.83,basic,0.15560039712741758,"{'basic_ev': np.float64(0.15560039712741758), 'kelly_enhanced_ev': np.float64(0.038900099281854394), 'confidence_weighted_ev': np.float64(0.11752410504158668), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5105887544149248)}",False,0.0,-207.83,10391.322100000001,HOME,AWAY,False,10183.492100000001
3960,2024-10-12,home,0.684340384472396,1.62,Average,203.67,basic,0.1086314228452816,"{'basic_ev': np.float64(0.1086314228452816), 'kelly_enhanced_ev': np.float64(0.019033525853855433), 'confidence_weighted_ev': np.float64(0.07434086967572343), 'kelly_fraction': np.float64(0.17521197233109934), 'confidence': np.float64(0.36868076894479196)}",True,329.9454,126.27540000000002,10183.492100000001,HOME,HOME,True,10309.767500000002
3965,2024-10-12,home,0.5034126721725821,2.26,iFortuna.cz,206.2,basic,0.1377126391100354,"{'basic_ev': np.float64(0.1377126391100354), 'kelly_enhanced_ev': np.float64(0.015051405532262582), 'confidence_weighted_ev': np.float64(0.06932628764632136), 'kelly_fraction': np.float64(0.10929574532542494), 'confidence': np.float64(0.0068253443451642415)}",True,466.01199999999994,259.81199999999995,10309.767500000002,HOME,HOME,True,10569.579500000002
3968,2024-10-12,home,0.5923736648022673,2.38,iFortuna.cz,211.39,basic,0.40984932222939596,"{'basic_ev': np.float64(0.40984932222939596), 'kelly_enhanced_ev': np.float64(0.10246233055734899), 'confidence_weighted_ev': np.float64(0.24278394502575262), 'kelly_fraction': 0.25, 'confidence': np.float64(0.18474732960453455)}",True,503.10819999999995,291.71819999999997,10569.579500000002,HOME,HOME,True,10861.297700000001
3969,2024-10-12,home,0.7947013474922985,1.5,Betano.cz,217.23,basic,0.19205202123844778,"{'basic_ev': np.float64(0.19205202123844778), 'kelly_enhanced_ev': np.float64(0.048013005309611945), 'confidence_weighted_ev': np.float64(0.15262400006681398), 'kelly_fraction': 0.25, 'confidence': np.float64(0.589402694984597)}",False,0.0,-217.23,10861.297700000001,HOME,AWAY,False,10644.067700000001
3972,2024-10-12,home,0.7272806770441377,2.25,Betano.cz,212.88,basic,0.6363815233493098,"{'basic_ev': np.float64(0.6363815233493098), 'kelly_enhanced_ev': np.float64(0.15909538083732744), 'confidence_weighted_ev': np.float64(0.46282798515986573), 'kelly_fraction': 0.25, 'confidence': np.float64(0.45456135408827536)}",False,0.0,-212.88,10644.067700000001,HOME,AWAY,False,10431.187700000002
3964,2024-10-12,home,0.7374659367789111,1.57,Betano.cz,208.62,basic,0.15782152074289058,"{'basic_ev': np.float64(0.15782152074289058), 'kelly_enhanced_ev': np.float64(0.039455380185722644), 'confidence_weighted_ev': np.float64(0.11638799563852815), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4749318735578223)}",True,327.53340000000003,118.91340000000002,10431.187700000002,HOME,HOME,True,10550.101100000002
3967,2024-10-12,home,0.7526780525697229,1.75,Chance.cz,211.0,basic,0.31718659199701493,"{'basic_ev': np.float64(0.31718659199701493), 'kelly_enhanced_ev': np.float64(0.07929664799925373), 'confidence_weighted_ev': np.float64(0.23873938636554046), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5053561051394457)}",False,0.0,-211.0,10550.101100000002,HOME,AWAY,False,10339.101100000002
3963,2024-10-12,home,0.816348807419832,1.31,Average,206.78,basic,0.06941693771997981,"{'basic_ev': np.float64(0.06941693771997981), 'kelly_enhanced_ev': np.float64(0.015544229814256627), 'confidence_weighted_ev': np.float64(0.056668434322442264), 'kelly_fraction': np.float64(0.22392560554832192), 'confidence': np.float64(0.6326976148396639)}",False,0.0,-206.78,10339.101100000002,HOME,AWAY,False,10132.321100000001
3962,2024-10-12,home,0.6256891187137017,1.76,Chance.cz,202.65,basic,0.10121284893611504,"{'basic_ev': np.float64(0.10121284893611504), 'kelly_enhanced_ev': np.float64(0.013479001039164266), 'confidence_weighted_ev': np.float64(0.06332777825334084), 'kelly_fraction': np.float64(0.1331748012317303), 'confidence': np.float64(0.2513782374274034)}",True,356.664,154.01399999999998,10132.321100000001,HOME,HOME,True,10286.3351
3970,2024-10-12,home,0.5234060353566053,2.2,iFortuna.cz,205.73,basic,0.15149327778453192,"{'basic_ev': np.float64(0.15149327778453192), 'kelly_enhanced_ev': np.float64(0.019125177678251126), 'confidence_weighted_ev': np.float64(0.07929249590837875), 'kelly_fraction': np.float64(0.12624439815377658), 'confidence': np.float64(0.046812070713210696)}",False,0.0,-205.73,10286.3351,HOME,AWAY,False,10080.6051
3976,2024-10-13,home,0.7892116680546573,1.62,Average,201.61,basic,0.2785229022485449,"{'basic_ev': np.float64(0.2785229022485449), 'kelly_enhanced_ev': np.float64(0.06963072556213623), 'confidence_weighted_ev': np.float64(0.2198135242749984), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5784233361093145)}",True,326.60820000000007,124.99820000000005,10080.6051,HOME,HOME,True,10205.6033
3973,2024-10-13,home,0.854780988060555,1.6,Betano.cz,204.11,basic,0.36764958089688804,"{'basic_ev': np.float64(0.36764958089688804), 'kelly_enhanced_ev': np.float64(0.09191239522422201), 'confidence_weighted_ev': np.float64(0.3142598720190909), 'kelly_fraction': 0.25, 'confidence': np.float64(0.70956197612111)}",True,326.576,122.46600000000001,10205.6033,HOME,HOME,True,10328.069300000001
3975,2024-10-13,home,0.8180133571269724,1.35,iFortuna.cz,206.56,basic,0.10431803212141277,"{'basic_ev': np.float64(0.10431803212141277), 'kelly_enhanced_ev': np.float64(0.026079508030353193), 'confidence_weighted_ev': np.float64(0.0853335436645162), 'kelly_fraction': 0.25, 'confidence': np.float64(0.6360267142539449)}",True,278.856,72.29599999999999,10328.069300000001,HOME,HOME,True,10400.365300000001
3977,2024-10-14,home,0.6417735445419367,1.78,Chance.cz,208.01,basic,0.14235690928464728,"{'basic_ev': np.float64(0.14235690928464728), 'kelly_enhanced_ev': np.float64(0.025981396950099097), 'confidence_weighted_ev': np.float64(0.09136089826164302), 'kelly_fraction': np.float64(0.1825088580572401), 'confidence': np.float64(0.2835470890838734)}",False,0.0,-208.01,10400.365300000001,HOME,AWAY,False,10192.355300000001
3980,2024-10-14,home,0.6511109320978509,1.68,Chance.cz,203.85,basic,0.09386636592438946,"{'basic_ev': np.float64(0.09386636592438946), 'kelly_enhanced_ev': np.float64(0.012957198017428504), 'confidence_weighted_ev': np.float64(0.06111741700966717), 'kelly_fraction': np.float64(0.1380387734182198), 'confidence': np.float64(0.30222186419570174)}",True,342.46799999999996,138.61799999999997,10192.355300000001,HOME,HOME,True,10330.973300000001
3982,2024-10-14,home,0.5666259343590423,1.91,Chance.cz,206.62,basic,0.08225553462577073,"{'basic_ev': np.float64(0.08225553462577073), 'kelly_enhanced_ev': np.float64(0.007435135139089416), 'confidence_weighted_ev': np.float64(0.046608119163529894), 'kelly_fraction': np.float64(0.09039069739095686), 'confidence': np.float64(0.1332518687180846)}",True,394.6442,188.0242,10330.973300000001,HOME,HOME,True,10518.997500000001
3981,2024-10-14,home,0.7823745176667137,1.42,Average,210.38,basic,0.11097181508673337,"{'basic_ev': np.float64(0.11097181508673337), 'kelly_enhanced_ev': np.float64(0.027742953771683343), 'confidence_weighted_ev': np.float64(0.08682152030308277), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5647490353334275)}",True,298.7396,88.3596,10518.997500000001,HOME,HOME,True,10607.357100000001
3979,2024-10-14,home,0.5675261138357155,2.26,iFortuna.cz,212.15,basic,0.2826090172687168,"{'basic_ev': np.float64(0.2826090172687168), 'kelly_enhanced_ev': np.float64(0.06338718781078562), 'confidence_weighted_ev': np.float64(0.16038799730544545), 'kelly_fraction': np.float64(0.22429287084818797), 'confidence': np.float64(0.135052227671431)}",False,0.0,-212.15,10607.357100000001,HOME,AWAY,False,10395.207100000001
3983,2024-10-15,home,0.780454593029647,1.6,Average,207.9,basic,0.2487273488474353,"{'basic_ev': np.float64(0.2487273488474353), 'kelly_enhanced_ev': np.float64(0.062181837211858826), 'confidence_weighted_ev': np.float64(0.19412040182006818), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5609091860592941)}",True,332.64000000000004,124.74000000000004,10395.207100000001,HOME,HOME,True,10519.947100000001
3990,2024-10-15,home,0.6955355364105463,1.75,Chance.cz,210.4,basic,0.217187188718456,"{'basic_ev': np.float64(0.217187188718456), 'kelly_enhanced_ev': np.float64(0.054296797179614), 'confidence_weighted_ev': np.float64(0.15106140780678984), 'kelly_fraction': 0.25, 'confidence': np.float64(0.39107107282109266)}",True,368.2,157.79999999999998,10519.947100000001,HOME,HOME,True,10677.7471
3991,2024-10-15,home,0.6125949754230628,2.15,iFortuna.cz,213.55,basic,0.317079197159585,"{'basic_ev': np.float64(0.317079197159585), 'kelly_enhanced_ev': np.float64(0.07926979928989625), 'confidence_weighted_ev': np.float64(0.19424112299114046), 'kelly_fraction': 0.25, 'confidence': np.float64(0.2251899508461257)}",True,459.1325,245.58249999999998,10677.7471,HOME,HOME,True,10923.329600000001
3989,2024-10-15,home,0.6271274200346814,2.0,iFortuna.cz,218.47,basic,0.2542548400693627,"{'basic_ev': np.float64(0.2542548400693627), 'kelly_enhanced_ev': np.float64(0.06356371001734068), 'confidence_weighted_ev': np.float64(0.15945018188402996), 'kelly_fraction': 0.25, 'confidence': np.float64(0.2542548400693627)}",False,0.0,-218.47,10923.329600000001,HOME,AWAY,False,10704.859600000002
3988,2024-10-15,home,0.7729376969384373,1.52,Betano.cz,214.1,basic,0.17486529934642459,"{'basic_ev': np.float64(0.17486529934642459), 'kelly_enhanced_ev': np.float64(0.043716324836606146), 'confidence_weighted_ev': np.float64(0.13515998175127583), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5458753938768746)}",False,0.0,-214.1,10704.859600000002,HOME,AWAY,False,10490.759600000001
3985,2024-10-15,home,0.7812621243117931,1.67,Chance.cz,209.82,basic,0.3047077476006943,"{'basic_ev': np.float64(0.3047077476006943), 'kelly_enhanced_ev': np.float64(0.07617693690017358), 'confidence_weighted_ev': np.float64(0.2380566221847801), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5625242486235862)}",True,350.39939999999996,140.57939999999996,10490.759600000001,HOME,HOME,True,10631.339000000002
3994,2024-10-16,home,0.7042616174355081,1.88,Betano.cz,212.63,basic,0.3240118407787551,"{'basic_ev': np.float64(0.3240118407787551), 'kelly_enhanced_ev': np.float64(0.08100296019468878), 'confidence_weighted_ev': np.float64(0.2281891030551024), 'kelly_fraction': 0.25, 'confidence': np.float64(0.40852323487101616)}",True,399.7444,187.1144,10631.339000000002,HOME,HOME,True,10818.453400000002
3993,2024-10-16,home,0.6052499889698714,1.77,iFortuna.cz,216.37,basic,0.07129248047667236,"{'basic_ev': np.float64(0.07129248047667236), 'kelly_enhanced_ev': np.float64(0.006600802301969752), 'confidence_weighted_ev': np.float64(0.043149773022140715), 'kelly_fraction': np.float64(0.09258763698269137), 'confidence': np.float64(0.21049997793974273)}",False,0.0,-216.37,10818.453400000002,HOME,AWAY,False,10602.083400000001
3992,2024-10-16,home,0.4871389026017751,2.36,iFortuna.cz,212.04,basic,0.14964781014018924,"{'basic_ev': np.float64(0.14964781014018924), 'kelly_enhanced_ev': np.float64(0.01646651991158392), 'confidence_weighted_ev': np.float64(0.07674854013173865), 'kelly_fraction': np.float64(0.11003515451484504), 'confidence': np.float64(0.02572219479644977)}",True,500.41439999999994,288.3743999999999,10602.083400000001,AWAY,HOME,False,10890.457800000002
3996,2024-10-17,home,0.5303258320385936,2.23,iFortuna.cz,217.81,basic,0.18262660544606368,"{'basic_ev': np.float64(0.18262660544606368), 'kelly_enhanced_ev': np.float64(0.027115834972969283), 'confidence_weighted_ev': np.float64(0.09685160648556768), 'kelly_fraction': np.float64(0.14847691499679974), 'confidence': np.float64(0.06065166407718725)}",True,485.7163,267.9063,10890.457800000002,HOME,HOME,True,11158.364100000003
3999,2024-10-17,home,0.7234017752648788,1.97,iFortuna.cz,223.17,basic,0.42510149727181124,"{'basic_ev': np.float64(0.42510149727181124), 'kelly_enhanced_ev': np.float64(0.10627537431795281), 'confidence_weighted_ev': np.float64(0.3075191777941863), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4468035505297576)}",False,0.0,-223.17,11158.364100000003,HOME,AWAY,False,10935.194100000002
4000,2024-10-17,home,0.5441354954074751,2.21,iFortuna.cz,218.7,basic,0.20253944485052,"{'basic_ev': np.float64(0.20253944485052), 'kelly_enhanced_ev': np.float64(0.033902666711038705), 'confidence_weighted_ev': np.float64(0.11020890116329268), 'kelly_fraction': np.float64(0.16738797095084298), 'confidence': np.float64(0.08827099081495016)}",False,0.0,-218.7,10935.194100000002,HOME,AWAY,False,10716.494100000002
4002,2024-10-17,home,0.6114202466566389,2.29,iFortuna.cz,214.33,basic,0.4001523648437031,"{'basic_ev': np.float64(0.4001523648437031), 'kelly_enhanced_ev': np.float64(0.10003809121092577), 'confidence_weighted_ev': np.float64(0.24466125761297428), 'kelly_fraction': 0.25, 'confidence': np.float64(0.2228404933132777)}",False,0.0,-214.33,10716.494100000002,HOME,AWAY,False,10502.164100000002
4005,2024-10-17,home,0.7167215751893729,1.7,Betano.cz,210.04,basic,0.21842667782193392,"{'basic_ev': np.float64(0.21842667782193392), 'kelly_enhanced_ev': np.float64(0.05460666945548348), 'confidence_weighted_ev': np.float64(0.15655111259191815), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4334431503787457)}",True,357.068,147.028,10502.164100000002,HOME,HOME,True,10649.192100000002
4006,2024-10-17,home,0.49678967213719827,2.34,iFortuna.cz,212.98,basic,0.16248783280104395,"{'basic_ev': np.float64(0.16248783280104395), 'kelly_enhanced_ev': np.float64(0.019703205827149267), 'confidence_weighted_ev': np.float64(0.08176555561752943), 'kelly_fraction': np.float64(0.12125957671719699), 'confidence': np.float64(0.0064206557256034635)}",True,498.37319999999994,285.3932,10649.192100000002,AWAY,HOME,False,10934.585300000002
4001,2024-10-17,home,0.682268154577251,2.12,iFortuna.cz,218.69,basic,0.44640848770377217,"{'basic_ev': np.float64(0.44640848770377217), 'kelly_enhanced_ev': np.float64(0.11160212192594304), 'confidence_weighted_ev': np.float64(0.3045702950932741), 'kelly_fraction': 0.25, 'confidence': np.float64(0.36453630915450197)}",False,0.0,-218.69,10934.585300000002,HOME,AWAY,False,10715.895300000002
4004,2024-10-17,home,0.5220554013358376,2.25,iFortuna.cz,214.32,basic,0.17462465300563457,"{'basic_ev': np.float64(0.17462465300563457), 'kelly_enhanced_ev': np.float64(0.02439501554987062), 'confidence_weighted_ev': np.float64(0.09116374330798793), 'kelly_fraction': np.float64(0.13969972240450765), 'confidence': np.float64(0.04411080267167522)}",True,482.21999999999997,267.9,10715.895300000002,HOME,HOME,True,10983.795300000002
3997,2024-10-17,home,0.750237605314554,1.55,Betano.cz,219.68,basic,0.16286828823755872,"{'basic_ev': np.float64(0.16286828823755872), 'kelly_enhanced_ev': np.float64(0.04071707205938968), 'confidence_weighted_ev': np.float64(0.1221899145490266), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5004752106291079)}",True,340.504,120.82400000000001,10983.795300000002,HOME,HOME,True,11104.619300000002
4003,2024-10-17,home,0.6392936501796468,1.77,Chance.cz,222.09,basic,0.13154976081797476,"{'basic_ev': np.float64(0.13154976081797476), 'kelly_enhanced_ev': np.float64(0.022474466975670605), 'confidence_weighted_ev': np.float64(0.08409892677358256), 'kelly_fraction': np.float64(0.17084384521814902), 'confidence': np.float64(0.2785873003592936)}",True,393.0993,171.00930000000002,11104.619300000002,HOME,HOME,True,11275.628600000002
4008,2024-10-18,home,0.5027792452324833,2.45,iFortuna.cz,225.51,basic,0.2318091508195841,"{'basic_ev': np.float64(0.2318091508195841), 'kelly_enhanced_ev': np.float64(0.03705895338185977), 'confidence_weighted_ev': np.float64(0.11654882988705337), 'kelly_fraction': np.float64(0.1598683798755752), 'confidence': np.float64(0.005558490464966592)}",False,0.0,-225.51,11275.628600000002,HOME,AWAY,False,11050.118600000002
4007,2024-10-18,home,0.783550316019507,1.38,Betano.cz,221.0,basic,0.08129943610691948,"{'basic_ev': np.float64(0.08129943610691948), 'kelly_enhanced_ev': np.float64(0.017393679766587063), 'confidence_weighted_ev': np.float64(0.06370219885378448), 'kelly_fraction': np.float64(0.21394588449189342), 'confidence': np.float64(0.567100632039014)}",True,304.97999999999996,83.97999999999996,11050.118600000002,HOME,HOME,True,11134.098600000001
4015,2024-10-19,home,0.6919518570643539,1.53,Chance.cz,222.68,basic,0.05868634130846151,"{'basic_ev': np.float64(0.05868634130846151), 'kelly_enhanced_ev': np.float64(0.006498276709760822), 'confidence_weighted_ev': np.float64(0.04060812285270245), 'kelly_fraction': np.float64(0.11072894586502172), 'confidence': np.float64(0.38390371412870783)}",False,0.0,-222.68,11134.098600000001,HOME,AWAY,False,10911.4186
4012,2024-10-19,home,0.7731282561593489,2.0,iFortuna.cz,218.23,basic,0.5462565123186978,"{'basic_ev': np.float64(0.5462565123186978), 'kelly_enhanced_ev': np.float64(0.13656412807967444), 'confidence_weighted_ev': np.float64(0.4223263447846427), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5462565123186978)}",True,436.46,218.23,10911.4186,HOME,HOME,True,11129.6486
4013,2024-10-19,home,0.7199005572593763,1.8,Chance.cz,222.59,basic,0.2958210030668773,"{'basic_ev': np.float64(0.2958210030668773), 'kelly_enhanced_ev': np.float64(0.07395525076671933), 'confidence_weighted_ev': np.float64(0.21296170495687264), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4398011145187526)}",True,400.66200000000003,178.07200000000003,11129.6486,HOME,HOME,True,11307.7206
4010,2024-10-19,home,0.4981854725075345,2.6,iFortuna.cz,226.15,basic,0.29528222851958974,"{'basic_ev': np.float64(0.29528222851958974), 'kelly_enhanced_ev': np.float64(0.05449474654968451), 'confidence_weighted_ev': np.float64(0.14817691198148014), 'kelly_fraction': np.float64(0.1845513928247436), 'confidence': np.float64(0.003629054984931046)}",False,0.0,-226.15,11307.7206,AWAY,AWAY,True,11081.570600000001
4014,2024-10-19,away,0.3987299829207851,2.68,iFortuna.cz,221.63,basic,0.06859635422770416,"{'basic_ev': np.float64(0.06859635422770416), 'kelly_enhanced_ev': np.float64(0.0028008689365075392), 'confidence_weighted_ev': np.float64(0.041244931078063554), 'kelly_fraction': np.float64(0.040831163230776284), 'confidence': np.float64(0.2025400341584298)}",True,593.9684,372.3384,11081.570600000001,HOME,AWAY,False,11453.909000000001
4016,2024-10-19,home,0.7887628787909591,1.44,Betano.cz,229.08,basic,0.1358185454589811,"{'basic_ev': np.float64(0.1358185454589811), 'kelly_enhanced_ev': np.float64(0.03395463636474527), 'confidence_weighted_ev': np.float64(0.10712862690942666), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5775257575819182)}",True,329.8752,100.7952,11453.909000000001,HOME,HOME,True,11554.704200000002
4018,2024-10-19,home,0.5080067218014138,2.3,iFortuna.cz,231.09,basic,0.1684154601432517,"{'basic_ev': np.float64(0.1684154601432517), 'kelly_enhanced_ev': np.float64(0.02181828247327939), 'confidence_weighted_ev': np.float64(0.08555618580804997), 'kelly_fraction': np.float64(0.12955035395634748), 'confidence': np.float64(0.016013443602827637)}",False,0.0,-231.09,11554.704200000002,HOME,AWAY,False,11323.614200000002
4011,2024-10-19,home,0.4838934763848601,2.3,iFortuna.cz,226.47,basic,0.11295499568517808,"{'basic_ev': np.float64(0.11295499568517808), 'kelly_enhanced_ev': np.float64(0.009814485423260461), 'confidence_weighted_ev': np.float64(0.05829681014804038), 'kelly_fraction': np.float64(0.08688845821936776), 'confidence': np.float64(0.032213047230279845)}",False,0.0,-226.47,11323.614200000002,AWAY,AWAY,True,11097.144200000002
4022,2024-10-19,home,0.5197642255382363,2.26,iFortuna.cz,221.94,basic,0.17466714971641406,"{'basic_ev': np.float64(0.17466714971641406), 'kelly_enhanced_ev': np.float64(0.02421318507147318), 'confidence_weighted_ev': np.float64(0.09078573579932313), 'kelly_fraction': np.float64(0.13862472199715403), 'confidence': np.float64(0.039528451076472626)}",True,501.58439999999996,279.64439999999996,11097.144200000002,HOME,HOME,True,11376.788600000002
4025,2024-10-20,home,0.7686764708596071,1.77,Chance.cz,227.54,basic,0.3605573534215045,"{'basic_ev': np.float64(0.3605573534215045), 'kelly_enhanced_ev': np.float64(0.09013933835537613), 'confidence_weighted_ev': np.float64(0.27715195397052217), 'kelly_fraction': 0.25, 'confidence': np.float64(0.5373529417192142)}",True,402.7458,175.20579999999998,11376.788600000002,HOME,HOME,True,11551.994400000001
4023,2024-10-20,home,0.41402015750804677,2.56,iFortuna.cz,231.04,basic,0.05989160322059983,"{'basic_ev': np.float64(0.05989160322059983), 'kelly_enhanced_ev': np.float64(0.0022993616258549766), 'confidence_weighted_ev': np.float64(0.035095272221797646), 'kelly_fraction': np.float64(0.03839205334653835), 'confidence': np.float64(0.17195968498390646)}",False,0.0,-231.04,11551.994400000001,AWAY,AWAY,True,11320.9544
