game_id,date,selection,model_prob,odds,bookmaker,stake,ev_method,selected_ev,all_ev_calcs,bet_won,payout,net_result,bankroll_before,predicted_winner,actual_winner,prediction_correct,bankroll_after,strategy_id,strategy_index
4426,2024-12-15,home,0.6217760009483912,2.01,Chance.cz,163.83,confidence_weighted,0.15530084371591005,"{'basic_ev': np.float64(0.2497697619062662), 'kelly_enhanced_ev': np.float64(0.06176726134922072), 'confidence_weighted_ev': np.float64(0.15530084371591005), 'kelly_fraction': np.float64(0.24729679396660026), 'confidence': np.float64(0.2435520018967825)}",False,0.0,-163.83,8191.328999999992,HOME,AWAY,False,8027.4989999999925,strategy_2535,2535
4427,2024-12-15,home,0.6195916420982924,2.07,Betano.cz,160.55,confidence_weighted,0.17506853002488865,"{'basic_ev': np.float64(0.2825546991434653), 'kelly_enhanced_ev': np.float64(0.07063867478586633), 'confidence_weighted_ev': np.float64(0.17506853002488865), 'kelly_fraction': 0.25, 'confidence': np.float64(0.23918328419658486)}",True,332.3385,171.7885,8027.4989999999925,HOME,HOME,True,8199.287499999993,strategy_2535,2535
4435,2024-12-17,home,0.6383433515526632,2.12,Chance.cz,163.99,confidence_weighted,0.22551898552688915,"{'basic_ev': np.float64(0.353287905291646), 'kelly_enhanced_ev': np.float64(0.0883219763229115), 'confidence_weighted_ev': np.float64(0.22551898552688915), 'kelly_fraction': 0.25, 'confidence': np.float64(0.2766867031053264)}",True,347.65880000000004,183.66880000000003,8199.287499999993,HOME,HOME,True,8382.956299999993,strategy_2535,2535
4440,2024-12-17,home,0.5197458901275436,2.54,iFortuna.cz,167.66,confidence_weighted,0.16639901724581682,"{'basic_ev': np.float64(0.32015456092396066), 'kelly_enhanced_ev': np.float64(0.06655775511715198), 'confidence_weighted_ev': np.float64(0.16639901724581682), 'kelly_fraction': np.float64(0.20789257202854589), 'confidence': np.float64(0.03949178025508715)}",False,0.0,-167.66,8382.956299999993,HOME,AWAY,False,8215.296299999993,strategy_2535,2535
4433,2024-12-17,home,0.6084394707922232,2.18,Chance.cz,164.31,confidence_weighted,0.1985934545748438,"{'basic_ev': np.float64(0.3263980463270466), 'kelly_enhanced_ev': np.float64(0.08159951158176165), 'confidence_weighted_ev': np.float64(0.1985934545748438), 'kelly_fraction': 0.25, 'confidence': np.float64(0.21687894158444632)}",False,0.0,-164.31,8215.296299999993,HOME,AWAY,False,8050.986299999992,strategy_2535,2535
4438,2024-12-17,home,0.6171015315790326,2.15,Betano.cz,161.02,confidence_weighted,0.20164921401692107,"{'basic_ev': np.float64(0.32676829289492004), 'kelly_enhanced_ev': np.float64(0.08169207322373001), 'confidence_weighted_ev': np.float64(0.20164921401692107), 'kelly_fraction': 0.25, 'confidence': np.float64(0.23420306315806516)}",False,0.0,-161.02,8050.986299999992,HOME,AWAY,False,7889.966299999992,strategy_2535,2535
4445,2024-12-18,home,0.591128442943005,2.31,iFortuna.cz,157.8,confidence_weighted,0.2160614083468668,"{'basic_ev': np.float64(0.36550670319834166), 'kelly_enhanced_ev': np.float64(0.09137667579958542), 'confidence_weighted_ev': np.float64(0.2160614083468668), 'kelly_fraction': 0.25, 'confidence': np.float64(0.18225688588601008)}",False,0.0,-157.8,7889.966299999992,HOME,AWAY,False,7732.166299999992,strategy_2535,2535
4448,2024-12-19,home,0.596757802809488,2.12,iFortuna.cz,154.64,confidence_weighted,0.15821633264420848,"{'basic_ev': np.float64(0.2651265419561146), 'kelly_enhanced_ev': np.float64(0.06276078861572089), 'confidence_weighted_ev': np.float64(0.15821633264420848), 'kelly_fraction': np.float64(0.2367201267465309), 'confidence': np.float64(0.19351560561897596)}",False,0.0,-154.64,7732.166299999992,HOME,AWAY,False,7577.526299999991,strategy_2535,2535
4462,2024-12-20,home,0.6684708178137266,2.3,Betano.cz,151.55,confidence_weighted,0.35929162100394396,"{'basic_ev': np.float64(0.537482880971571), 'kelly_enhanced_ev': np.float64(0.13437072024289276), 'confidence_weighted_ev': np.float64(0.35929162100394396), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3369416356274533)}",True,348.565,197.015,7577.526299999991,HOME,HOME,True,7774.541299999992,strategy_2535,2535
4466,2024-12-21,home,0.637558054930661,1.98,Chance.cz,155.49,confidence_weighted,0.16727288641513507,"{'basic_ev': np.float64(0.26236494876270866), 'kelly_enhanced_ev': np.float64(0.06559123719067717), 'confidence_weighted_ev': np.float64(0.16727288641513507), 'kelly_fraction': 0.25, 'confidence': np.float64(0.27511610986132196)}",True,307.8702,152.3802,7774.541299999992,HOME,HOME,True,7926.921499999991,strategy_2535,2535
4488,2024-12-23,home,0.7155329645415555,1.85,Betano.cz,158.54,confidence_weighted,0.2316437686478543,"{'basic_ev': np.float64(0.3237359844018777), 'kelly_enhanced_ev': np.float64(0.08093399610046942), 'confidence_weighted_ev': np.float64(0.2316437686478543), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4310659290831109)}",True,293.299,134.759,7926.921499999991,HOME,HOME,True,8061.680499999991,strategy_2535,2535
4490,2024-12-23,home,0.625194011584802,2.47,Betano.cz,161.23,confidence_weighted,0.34024884215529705,"{'basic_ev': np.float64(0.5442292086144611), 'kelly_enhanced_ev': np.float64(0.13605730215361528), 'confidence_weighted_ev': np.float64(0.34024884215529705), 'kelly_fraction': 0.25, 'confidence': np.float64(0.25038802316960407)}",False,0.0,-161.23,8061.680499999991,HOME,AWAY,False,7900.450499999992,strategy_2535,2535
4499,2024-12-27,home,0.6577942524098499,2.18,Chance.cz,158.01,confidence_weighted,0.2854770947276348,"{'basic_ev': np.float64(0.43399147025347284), 'kelly_enhanced_ev': np.float64(0.10849786756336821), 'confidence_weighted_ev': np.float64(0.2854770947276348), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3155885048196998)}",True,344.4618,186.4518,7900.450499999992,HOME,HOME,True,8086.902299999992,strategy_2535,2535
4501,2024-12-28,home,0.6051536105152173,2.32,Betano.cz,161.74,confidence_weighted,0.24445565966626234,"{'basic_ev': np.float64(0.403956376395304), 'kelly_enhanced_ev': np.float64(0.100989094098826), 'confidence_weighted_ev': np.float64(0.24445565966626234), 'kelly_fraction': 0.25, 'confidence': np.float64(0.21030722103043464)}",False,0.0,-161.74,8086.902299999992,HOME,AWAY,False,7925.162299999992,strategy_2535,2535
4505,2024-12-28,home,0.6562742332989692,2.12,Average,158.5,confidence_weighted,0.2568010096003885,"{'basic_ev': np.float64(0.39130137459381475), 'kelly_enhanced_ev': np.float64(0.09782534364845369), 'confidence_weighted_ev': np.float64(0.2568010096003885), 'kelly_fraction': 0.25, 'confidence': np.float64(0.31254846659793833)}",True,336.02000000000004,177.52000000000004,7925.162299999992,HOME,HOME,True,8102.682299999992,strategy_2535,2535
4518,2024-12-29,home,0.757870305937422,1.82,Chance.cz,162.05,confidence_weighted,0.2874783631940385,"{'basic_ev': np.float64(0.379323956806108), 'kelly_enhanced_ev': np.float64(0.094830989201527), 'confidence_weighted_ev': np.float64(0.2874783631940385), 'kelly_fraction': 0.25, 'confidence': np.float64(0.515740611874844)}",False,0.0,-162.05,8102.682299999992,HOME,AWAY,False,7940.632299999992,strategy_2535,2535
4517,2024-12-29,home,0.6517955227899175,2.05,Betano.cz,158.81,confidence_weighted,0.2191211544444952,"{'basic_ev': np.float64(0.3361808217193307), 'kelly_enhanced_ev': np.float64(0.08404520542983268), 'confidence_weighted_ev': np.float64(0.2191211544444952), 'kelly_fraction': 0.25, 'confidence': np.float64(0.30359104557983496)}",True,325.5605,166.7505,7940.632299999992,HOME,HOME,True,8107.382799999992,strategy_2535,2535
4523,2024-12-30,home,0.8144303951128485,1.8,Chance.cz,162.15,confidence_weighted,0.37950396815775855,"{'basic_ev': np.float64(0.4659747112031274), 'kelly_enhanced_ev': np.float64(0.11649367780078185), 'confidence_weighted_ev': np.float64(0.37950396815775855), 'kelly_fraction': 0.25, 'confidence': np.float64(0.6288607902256971)}",True,291.87,129.72,8107.382799999992,HOME,HOME,True,8237.102799999991,strategy_2535,2535
4522,2024-12-30,home,0.5487676484390248,2.35,Betano.cz,164.74,confidence_weighted,0.15892529169822353,"{'basic_ev': np.float64(0.28960397383170844), 'kelly_enhanced_ev': np.float64(0.062126267895642115), 'confidence_weighted_ev': np.float64(0.15892529169822353), 'kelly_fraction': np.float64(0.2145214620975618), 'confidence': np.float64(0.09753529687804963)}",True,387.139,222.399,8237.102799999991,HOME,HOME,True,8459.50179999999,strategy_2535,2535
4525,2024-12-31,home,0.47409410295054344,2.98,iFortuna.cz,169.19,confidence_weighted,0.2170941787547711,"{'basic_ev': np.float64(0.4128004267926195), 'kelly_enhanced_ev': np.float64(0.08606272341422667), 'confidence_weighted_ev': np.float64(0.2170941787547711), 'kelly_fraction': np.float64(0.20848506403667652), 'confidence': np.float64(0.05181179409891312)}",True,504.1862,334.9962,8459.50179999999,AWAY,HOME,False,8794.49799999999,strategy_2535,2535
4532,2024-12-31,home,0.6986527076227392,1.84,Chance.cz,175.89,confidence_weighted,0.19948000717545672,"{'basic_ev': np.float64(0.2855209820258402), 'kelly_enhanced_ev': np.float64(0.07138024550646005), 'confidence_weighted_ev': np.float64(0.19948000717545672), 'kelly_fraction': 0.25, 'confidence': np.float64(0.39730541524547847)}",True,323.63759999999996,147.74759999999998,8794.49799999999,HOME,HOME,True,8942.245599999991,strategy_2535,2535
4537,2025-01-01,home,0.6728521809827257,2.05,Betano.cz,178.84,confidence_weighted,0.2552444367963561,"{'basic_ev': np.float64(0.3793469710145876), 'kelly_enhanced_ev': np.float64(0.0948367427536469), 'confidence_weighted_ev': np.float64(0.2552444367963561), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3457043619654514)}",True,366.62199999999996,187.78199999999995,8942.245599999991,HOME,HOME,True,9130.02759999999,strategy_2535,2535
4538,2025-01-02,home,0.6894908378512744,1.88,Chance.cz,182.6,confidence_weighted,0.20425667925272797,"{'basic_ev': np.float64(0.29624277516039577), 'kelly_enhanced_ev': np.float64(0.07406069379009894), 'confidence_weighted_ev': np.float64(0.20425667925272797), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3789816757025488)}",False,0.0,-182.6,9130.02759999999,HOME,AWAY,False,8947.42759999999,strategy_2535,2535
4539,2025-01-02,home,0.6652164580603835,2.05,Betano.cz,178.95,confidence_weighted,0.24193506089214056,"{'basic_ev': np.float64(0.3636937390237862), 'kelly_enhanced_ev': np.float64(0.09092343475594655), 'confidence_weighted_ev': np.float64(0.24193506089214056), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3304329161207671)}",False,0.0,-178.95,8947.42759999999,HOME,AWAY,False,8768.47759999999,strategy_2535,2535
4554,2025-01-03,home,0.7043995105708815,2.56,iFortuna.cz,175.37,confidence_weighted,0.5658178858899118,"{'basic_ev': np.float64(0.8032627470614566), 'kelly_enhanced_ev': np.float64(0.20081568676536415), 'confidence_weighted_ev': np.float64(0.5658178858899118), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4087990211417629)}",False,0.0,-175.37,8768.47759999999,HOME,AWAY,False,8593.107599999988,strategy_2535,2535
4562,2025-01-04,home,0.3316523948036815,3.95,iFortuna.cz,171.86,confidence_weighted,0.2072057759111063,"{'basic_ev': np.float64(0.3100269594745422), 'kelly_enhanced_ev': np.float64(0.03258193749187437), 'confidence_weighted_ev': np.float64(0.2072057759111063), 'kelly_fraction': np.float64(0.1050938845676414), 'confidence': np.float64(0.33669521039263695)}",True,678.8470000000001,506.9870000000001,8593.107599999988,AWAY,HOME,False,9100.09459999999,strategy_2535,2535
4560,2025-01-04,home,0.7024513364175935,1.89,Chance.cz,182.0,confidence_weighted,0.2301462568482978,"{'basic_ev': np.float64(0.3276330258292517), 'kelly_enhanced_ev': np.float64(0.08190825645731292), 'confidence_weighted_ev': np.float64(0.2301462568482978), 'kelly_fraction': 0.25, 'confidence': np.float64(0.404902672835187)}",True,343.97999999999996,161.97999999999996,9100.09459999999,HOME,HOME,True,9262.074599999989,strategy_2535,2535
4568,2025-01-05,home,0.7112887131748948,1.98,Chance.cz,185.24,confidence_weighted,0.29045592113530083,"{'basic_ev': np.float64(0.40835165208629176), 'kelly_enhanced_ev': np.float64(0.10208791302157294), 'confidence_weighted_ev': np.float64(0.29045592113530083), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4225774263497897)}",False,0.0,-185.24,9262.074599999989,HOME,AWAY,False,9076.83459999999,strategy_2535,2535
4574,2025-01-06,home,0.6696920728080679,2.1,Betano.cz,181.54,confidence_weighted,0.2721316191940617,"{'basic_ev': np.float64(0.4063533528969425), 'kelly_enhanced_ev': np.float64(0.10158833822423563), 'confidence_weighted_ev': np.float64(0.2721316191940617), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3393841456161357)}",True,381.234,199.694,9076.83459999999,HOME,HOME,True,9276.528599999989,strategy_2535,2535
4573,2025-01-06,home,0.6880849506831818,1.87,Chance.cz,185.53,confidence_weighted,0.19728693111380363,"{'basic_ev': np.float64(0.2867188577775499), 'kelly_enhanced_ev': np.float64(0.07167971444438748), 'confidence_weighted_ev': np.float64(0.19728693111380363), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3761699013663635)}",True,346.9411,161.4111,9276.528599999989,HOME,HOME,True,9437.939699999988,strategy_2535,2535
4575,2025-01-06,home,0.48799138449979196,3.15,iFortuna.cz,188.76,confidence_weighted,0.2750371329341617,"{'basic_ev': np.float64(0.5371728611743447), 'kelly_enhanced_ev': np.float64(0.13421148036382874), 'confidence_weighted_ev': np.float64(0.2750371329341617), 'kelly_fraction': np.float64(0.24984784240667196), 'confidence': np.float64(0.024017231000416084)}",False,0.0,-188.76,9437.939699999988,AWAY,AWAY,True,9249.179699999988,strategy_2535,2535
4579,2025-01-07,home,0.7151883745020418,1.81,iFortuna.cz,184.98,confidence_weighted,0.21061650944935792,"{'basic_ev': np.float64(0.2944909578486956), 'kelly_enhanced_ev': np.float64(0.0736227394621739), 'confidence_weighted_ev': np.float64(0.21061650944935792), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4303767490040835)}",True,334.8138,149.83380000000002,9249.179699999988,HOME,HOME,True,9399.013499999988,strategy_2535,2535
4576,2025-01-07,home,0.6231508343543576,2.24,iFortuna.cz,187.98,confidence_weighted,0.24667916132427417,"{'basic_ev': np.float64(0.39585786895376107), 'kelly_enhanced_ev': np.float64(0.09896446723844027), 'confidence_weighted_ev': np.float64(0.24667916132427417), 'kelly_fraction': 0.25, 'confidence': np.float64(0.24630166870871517)}",False,0.0,-187.98,9399.013499999988,HOME,AWAY,False,9211.033499999989,strategy_2535,2535
4587,2025-01-08,home,0.5733771409808507,2.27,Betano.cz,184.22,confidence_weighted,0.172911113983729,"{'basic_ev': np.float64(0.301566110026531), 'kelly_enhanced_ev': np.float64(0.0716079674933337), 'confidence_weighted_ev': np.float64(0.172911113983729), 'kelly_fraction': np.float64(0.23745362994215038), 'confidence': np.float64(0.14675428196170137)}",False,0.0,-184.22,9211.033499999989,HOME,AWAY,False,9026.81349999999,strategy_2535,2535
4590,2025-01-09,home,0.7080531129098618,2.05,Betano.cz,180.54,confidence_weighted,0.31969226902789644,"{'basic_ev': np.float64(0.4515088814652166), 'kelly_enhanced_ev': np.float64(0.11287722036630415), 'confidence_weighted_ev': np.float64(0.31969226902789644), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4161062258197237)}",True,370.10699999999997,189.56699999999998,9026.81349999999,HOME,HOME,True,9216.380499999988,strategy_2535,2535
4595,2025-01-09,home,0.4693331371966776,2.82,Betano.cz,184.33,confidence_weighted,0.17168104993943978,"{'basic_ev': np.float64(0.32351944689463075), 'kelly_enhanced_ev': np.float64(0.05750814973571858), 'confidence_weighted_ev': np.float64(0.17168104993943978), 'kelly_fraction': np.float64(0.17775793785419272), 'confidence': np.float64(0.06133372560664485)}",True,519.8106,335.4806,9216.380499999988,AWAY,HOME,False,9551.86109999999,strategy_2535,2535
4591,2025-01-09,home,0.6061342508825728,2.28,iFortuna.cz,191.04,confidence_weighted,0.2315348537294162,"{'basic_ev': np.float64(0.38198609201226574), 'kelly_enhanced_ev': np.float64(0.09549652300306644), 'confidence_weighted_ev': np.float64(0.2315348537294162), 'kelly_fraction': 0.25, 'confidence': np.float64(0.21226850176514556)}",False,0.0,-191.04,9551.86109999999,HOME,AWAY,False,9360.821099999988,strategy_2535,2535
4604,2025-01-11,home,0.7064455246617948,1.8,Chance.cz,187.22,confidence_weighted,0.19187197810462647,"{'basic_ev': np.float64(0.27160194439123053), 'kelly_enhanced_ev': np.float64(0.06790048609780763), 'confidence_weighted_ev': np.float64(0.19187197810462647), 'kelly_fraction': 0.25, 'confidence': np.float64(0.41289104932358955)}",False,0.0,-187.22,9360.821099999988,HOME,AWAY,False,9173.601099999989,strategy_2535,2535
4612,2025-01-11,home,0.667525757115084,2.02,Betano.cz,183.47,confidence_weighted,0.23256732843728956,"{'basic_ev': np.float64(0.34840202937246967), 'kelly_enhanced_ev': np.float64(0.08710050734311742), 'confidence_weighted_ev': np.float64(0.23256732843728956), 'kelly_fraction': 0.25, 'confidence': np.float64(0.335051514230168)}",False,0.0,-183.47,9173.601099999989,HOME,AWAY,False,8990.13109999999,strategy_2535,2535
4606,2025-01-11,home,0.33312954443060194,4.35,iFortuna.cz,179.8,confidence_weighted,0.2995005365331696,"{'basic_ev': np.float64(0.4491135182731183), 'kelly_enhanced_ev': np.float64(0.06020983650616674), 'confidence_weighted_ev': np.float64(0.2995005365331696), 'kelly_fraction': np.float64(0.13406373679794578), 'confidence': np.float64(0.3337409111387961)}",False,0.0,-179.8,8990.13109999999,AWAY,AWAY,True,8810.33109999999,strategy_2535,2535
4608,2025-01-11,home,0.5192372526693622,2.85,Chance.cz,176.21,confidence_weighted,0.24914362232557496,"{'basic_ev': np.float64(0.47982617010768225), 'kelly_enhanced_ev': np.float64(0.11995654252692056), 'confidence_weighted_ev': np.float64(0.24914362232557496), 'kelly_fraction': 0.25, 'confidence': np.float64(0.03847450533872432)}",False,0.0,-176.21,8810.33109999999,HOME,AWAY,False,8634.121099999991,strategy_2535,2535
4618,2025-01-11,home,0.6043965432212296,2.09,Chance.cz,172.68,confidence_weighted,0.15907038602551316,"{'basic_ev': np.float64(0.26318877533236984), 'kelly_enhanced_ev': np.float64(0.06354892794582813), 'confidence_weighted_ev': np.float64(0.15907038602551316), 'kelly_fraction': np.float64(0.24145759204804576), 'confidence': np.float64(0.2087930864424592)}",True,360.9012,188.2212,8634.121099999991,HOME,HOME,True,8822.342299999991,strategy_2535,2535
4616,2025-01-11,home,0.6561468992674885,1.88,Betano.cz,176.45,confidence_weighted,0.15324715715899012,"{'basic_ev': np.float64(0.23355617062287837), 'kelly_enhanced_ev': np.float64(0.05838904265571959), 'confidence_weighted_ev': np.float64(0.15324715715899012), 'kelly_fraction': 0.25, 'confidence': np.float64(0.31229379853497696)}",False,0.0,-176.45,8822.342299999991,HOME,AWAY,False,8645.89229999999,strategy_2535,2535
4628,2025-01-14,home,0.6988076146280666,2.04,Chance.cz,172.92,confidence_weighted,0.29738983318675705,"{'basic_ev': np.float64(0.4255675338412559), 'kelly_enhanced_ev': np.float64(0.10639188346031397), 'confidence_weighted_ev': np.float64(0.29738983318675705), 'kelly_fraction': 0.25, 'confidence': np.float64(0.39761522925613324)}",True,352.7568,179.8368,8645.89229999999,HOME,HOME,True,8825.72909999999,strategy_2535,2535
4641,2025-01-15,home,0.5483541916516154,2.91,iFortuna.cz,176.51,confidence_weighted,0.32666045809890354,"{'basic_ev': np.float64(0.5957106977062008), 'kelly_enhanced_ev': np.float64(0.1489276744265502), 'confidence_weighted_ev': np.float64(0.32666045809890354), 'kelly_fraction': 0.25, 'confidence': np.float64(0.09670838330323073)}",False,0.0,-176.51,8825.72909999999,HOME,AWAY,False,8649.21909999999,strategy_2535,2535
4651,2025-01-16,home,0.6264367375906404,2.07,Average,172.98,confidence_weighted,0.18587884384999362,"{'basic_ev': np.float64(0.29672404681262554), 'kelly_enhanced_ev': np.float64(0.07418101170315639), 'confidence_weighted_ev': np.float64(0.18587884384999362), 'kelly_fraction': 0.25, 'confidence': np.float64(0.2528734751812809)}",True,358.06859999999995,185.08859999999996,8649.21909999999,HOME,HOME,True,8834.307699999988,strategy_2535,2535
4655,2025-01-17,home,0.6556089784392761,1.92,Chance.cz,176.69,confidence_weighted,0.16965143617229103,"{'basic_ev': np.float64(0.25876923860341017), 'kelly_enhanced_ev': np.float64(0.06469230965085254), 'confidence_weighted_ev': np.float64(0.16965143617229103), 'kelly_fraction': 0.25, 'confidence': np.float64(0.31121795687855225)}",False,0.0,-176.69,8834.307699999988,HOME,AWAY,False,8657.617699999988,strategy_2535,2535
4660,2025-01-18,home,0.6673215952362325,2.22,Chance.cz,173.15,confidence_weighted,0.32128461222412646,"{'basic_ev': np.float64(0.4814539414244363), 'kelly_enhanced_ev': np.float64(0.12036348535610908), 'confidence_weighted_ev': np.float64(0.32128461222412646), 'kelly_fraction': 0.25, 'confidence': np.float64(0.33464319047246494)}",False,0.0,-173.15,8657.617699999988,HOME,AWAY,False,8484.467699999988,strategy_2535,2535
4673,2025-01-19,home,0.6469194875332517,1.98,Chance.cz,169.69,confidence_weighted,0.1817200627003126,"{'basic_ev': np.float64(0.2809005853158384), 'kelly_enhanced_ev': np.float64(0.0702251463289596), 'confidence_weighted_ev': np.float64(0.1817200627003126), 'kelly_fraction': 0.25, 'confidence': np.float64(0.29383897506650336)}",True,335.9862,166.2962,8484.467699999988,HOME,HOME,True,8650.763899999989,strategy_2535,2535
4676,2025-01-20,home,0.3735571994710699,3.55,iFortuna.cz,173.02,confidence_weighted,0.2043005740611941,"{'basic_ev': np.float64(0.32612805812229806), 'kelly_enhanced_ev': np.float64(0.041709611880243545), 'confidence_weighted_ev': np.float64(0.2043005740611941), 'kelly_fraction': np.float64(0.1278933561263914), 'confidence': np.float64(0.2528856010578602)}",False,0.0,-173.02,8650.763899999989,AWAY,AWAY,True,8477.743899999989,strategy_2535,2535
4687,2025-01-21,home,0.6175634487169969,2.18,Betano.cz,169.55,confidence_weighted,0.21385500803988633,"{'basic_ev': np.float64(0.34628831820305317), 'kelly_enhanced_ev': np.float64(0.08657207955076329), 'confidence_weighted_ev': np.float64(0.21385500803988633), 'kelly_fraction': 0.25, 'confidence': np.float64(0.23512689743399373)}",True,369.619,200.06900000000002,8477.743899999989,HOME,HOME,True,8677.812899999988,strategy_2535,2535
4684,2025-01-21,home,0.48095940965796247,3.2,Betano.cz,173.56,confidence_weighted,0.27979926860012805,"{'basic_ev': np.float64(0.5390701109054801), 'kelly_enhanced_ev': np.float64(0.13208935657802115), 'confidence_weighted_ev': np.float64(0.27979926860012805), 'kelly_fraction': np.float64(0.2450318685934), 'confidence': np.float64(0.03808118068407507)}",False,0.0,-173.56,8677.812899999988,AWAY,AWAY,True,8504.252899999989,strategy_2535,2535
4697,2025-01-23,home,0.5751595381693179,2.32,Betano.cz,170.09,confidence_weighted,0.19231616871605386,"{'basic_ev': np.float64(0.33437012855281734), 'kelly_enhanced_ev': np.float64(0.08359253213820433), 'confidence_weighted_ev': np.float64(0.19231616871605386), 'kelly_fraction': 0.25, 'confidence': np.float64(0.15031907633863573)}",True,394.6088,224.51879999999997,8504.252899999989,HOME,HOME,True,8728.771699999988,strategy_2535,2535
4706,2025-01-23,home,0.5795122159866525,2.26,Average,174.58,confidence_weighted,0.17947354717308625,"{'basic_ev': np.float64(0.3096976081298344), 'kelly_enhanced_ev': np.float64(0.0761211178423337), 'confidence_weighted_ev': np.float64(0.17947354717308625), 'kelly_fraction': np.float64(0.24579175248399557), 'confidence': np.float64(0.15902443197330496)}",False,0.0,-174.58,8728.771699999988,HOME,AWAY,False,8554.191699999988,strategy_2535,2535
4696,2025-01-23,home,0.5363465273591851,2.42,Betano.cz,171.08,confidence_weighted,0.15980905837363704,"{'basic_ev': np.float64(0.29795859620922793), 'kelly_enhanced_ev': np.float64(0.06252065144716461), 'confidence_weighted_ev': np.float64(0.15980905837363704), 'kelly_fraction': np.float64(0.20982999733044222), 'confidence': np.float64(0.07269305471837018)}",True,414.0136,242.93359999999998,8554.191699999988,HOME,HOME,True,8797.125299999989,strategy_2535,2535
4707,2025-01-24,home,0.41065589388929075,3.15,iFortuna.cz,175.94,confidence_weighted,0.1730114306046174,"{'basic_ev': np.float64(0.29356606575126576), 'kelly_enhanced_ev': np.float64(0.04008420230729139), 'confidence_weighted_ev': np.float64(0.1730114306046174), 'kelly_fraction': np.float64(0.13654235616337942), 'confidence': np.float64(0.1786882122214185)}",False,0.0,-175.94,8797.125299999989,AWAY,AWAY,True,8621.185299999988,strategy_2535,2535
4712,2025-01-25,home,0.5737755281896955,2.25,Betano.cz,172.42,confidence_weighted,0.16696577449637362,"{'basic_ev': np.float64(0.2909949384268149), 'kelly_enhanced_ev': np.float64(0.06774244335202063), 'confidence_weighted_ev': np.float64(0.16696577449637362), 'kelly_fraction': np.float64(0.23279595074145193), 'confidence': np.float64(0.14755105637939092)}",True,387.945,215.525,8621.185299999988,HOME,HOME,True,8836.710299999988,strategy_2535,2535
4713,2025-01-25,home,0.5455681467507201,2.52,Betano.cz,176.73,confidence_weighted,0.20449625217679837,"{'basic_ev': np.float64(0.3748317298118147), 'kelly_enhanced_ev': np.float64(0.09243343794323503), 'confidence_weighted_ev': np.float64(0.20449625217679837), 'kelly_fraction': np.float64(0.2465998222446149), 'confidence': np.float64(0.09113629350144015)}",True,445.3596,268.6296,8836.710299999988,HOME,HOME,True,9105.339899999988,strategy_2535,2535
4717,2025-01-25,home,0.6604369356399431,2.4,Chance.cz,182.11,confidence_weighted,0.3863877346580049,"{'basic_ev': np.float64(0.5850486455358634), 'kelly_enhanced_ev': np.float64(0.14626216138396586), 'confidence_weighted_ev': np.float64(0.3863877346580049), 'kelly_fraction': 0.25, 'confidence': np.float64(0.3208738712798862)}",False,0.0,-182.11,9105.339899999988,HOME,AWAY,False,8923.229899999988,strategy_2535,2535
4718,2025-01-25,home,0.5042014900918663,2.8,Betano.cz,178.46,confidence_weighted,0.20761210921853707,"{'basic_ev': np.float64(0.4117641722572256), 'kelly_enhanced_ev': np.float64(0.09419429641926566), 'confidence_weighted_ev': np.float64(0.20761210921853707), 'kelly_fraction': np.float64(0.22875787347623647), 'confidence': np.float64(0.008402980183732645)}",True,499.688,321.22799999999995,8923.229899999988,HOME,HOME,True,9244.457899999987,strategy_2535,2535
4711,2025-01-25,home,0.5082549519257892,2.56,Chance.cz,184.89,confidence_weighted,0.15305217423635162,"{'basic_ev': np.float64(0.3011326769300202), 'kelly_enhanced_ev': np.float64(0.05812877507374355), 'confidence_weighted_ev': np.float64(0.15305217423635162), 'kelly_fraction': np.float64(0.19303376726283347), 'confidence': np.float64(0.016509903851578356)}",True,473.3184,288.4284,9244.457899999987,HOME,HOME,True,9532.886299999987,strategy_2535,2535
4726,2025-01-26,home,0.7090143707255248,1.85,Chance.cz,190.66,confidence_weighted,0.22098317838080217,"{'basic_ev': np.float64(0.3116765858422208), 'kelly_enhanced_ev': np.float64(0.0779191464605552), 'confidence_weighted_ev': np.float64(0.22098317838080217), 'kelly_fraction': 0.25, 'confidence': np.float64(0.4180287414510495)}",True,352.721,162.061,9532.886299999987,HOME,HOME,True,9694.947299999987,strategy_2535,2535
4731,2025-01-27,home,0.580186999273793,2.27,Betano.cz,193.9,confidence_weighted,0.18393348659297218,"{'basic_ev': np.float64(0.3170244883515101), 'kelly_enhanced_ev': np.float64(0.07913742221617068), 'confidence_weighted_ev': np.float64(0.18393348659297218), 'kelly_fraction': np.float64(0.24962558137914181), 'confidence': np.float64(0.16037399854758605)}",True,440.153,246.25300000000001,9694.947299999987,HOME,HOME,True,9941.200299999988,strategy_2535,2535
